track_id,track_name,artist_name,genre,tempo,energy,valence,acousticness,popularity,genre_code
1LyhgFAenhTUCe78XkpJZ9,Ships In The Sky,Wishbone Ash,rock,0.4963876161304205,0.2860800674759767,0.23605419461898833,0.13453815261044177,0.0,0.9
2o3x3qG1XgKutD5IZPTPgA,AEIOU,Justin Quiles;Robin Schulz,world_music,0.4063033187352859,0.8554086212609572,0.7116231065780286,0.04949799196787148,0.0,1.0
5tuDHaJLO812gIgdf0Llp7,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,jazz_blues,0.37504999620282,0.31218684419274834,0.6448410891539932,0.964859437751004,0.0,0.7000000000000001
1Txy239Azz9buzEQ9034kF,On Your Way,Omar S;Diviniti,edm,0.3754145254790775,0.5883162133124478,0.5183599955478655,2.319277108433735e-05,0.38144329896907214,0.30000000000000004
4rq928bInvxoDlfWr6nstY,The Golden Sky,Cut Worms,rock,0.6626737209832164,0.1766324266248958,0.4202106669095103,0.6646586345381527,0.28865979381443296,0.9
2r6CFJkVCM9IlclxES9tI2,WanteD! WanteD!,Mrs. GREEN APPLE,rock,0.5780016707591827,0.8052032814210119,0.6377581479120501,0.025200803212851407,0.0,0.9
1JhrhwHqrMcQqLgH5D1W1F,Messa da Requiem: 2a. Dies irae,Giuseppe Verdi;Mariinsky Chorus;Mariinsky Orchestra;Valery Gergiev,classical,0.21341163962230714,0.39251538793666096,0.10552570601746451,0.9437751004016064,0.0,0.2
3u0UC2O76OTzrYpioBUQiN,Save You,Kodak Black,hiphop,0.5271650254411057,0.6355092327619964,0.18647360592538625,0.10742971887550201,0.010309278350515464,0.5
720kcKRMGl2rJh6jsfu8Z5,Sleepless,Novo Amor,edm,0.13484039186897195,0.5300780190981113,0.11969158850135081,0.9006024096385543,0.5154639175257731,0.30000000000000004
4YQ94KSsJ9FSVZHvoo1PCO,Can't Say,Imelda May,rock,0.15706148900083539,0.23788294122962916,0.220876463386253,0.8755020080321285,0.2268041237113402,0.9
1XqIxigWCw3zeJH7AjqI9p,Lovefool,twocolors,edm,0.3906386856694428,0.7660431163458544,0.20367503465581963,0.025602409638554216,0.0,0.30000000000000004
5nTbPFqLKmQdIg1SD8KgG4,Meri Baaton Mein Tu,Anuv Jain,acoustic,0.4912082626635951,0.4527617957445954,0.23301864837244127,0.42771084337349397,0.6391752577319587,0.0
3CTxT6gAAg6SNeanUV5ffF,ZEMSTA DZIKUSA,Lanek;Kinny Zimmer,edm,0.2742829658506949,0.8453675532929681,0.4748504993473575,0.37851405622489964,0.35051546391752575,0.30000000000000004
7wEKVEEo4Vmn1qNvL7AZNf,Veinticinco Rosas,Panteon Rococo,rock,0.278930714122978,0.7389322328322839,0.8593530239099858,0.0048192771084337345,0.4639175257731959,0.9
5jOi67yXzjpMdl6KFNWSIe,Usure Pogudhey,A.R. Rahman;Karthik,pop,0.23866541781636835,0.6616160094787681,0.28765848081028844,0.30120481927710846,0.6597938144329897,0.8
2EUR6ueSTUDvxCogLDFcnn,Calm Snow,I See Stars,rock,0.223507075411994,0.8724784368065387,0.18444990842768821,0.003423694779116466,0.5360824742268041,0.9
0Q3SGTVOUX2OnKoFf9nBJg,the reason why,Addict.;Rnla,edm,0.4968230260992835,0.2519404363848139,0.09844276477552136,0.639558232931727,0.4639175257731959,0.30000000000000004
0aazeVE84t5DJ2rAuDB9Mz,My Friends / The Ballad of Sweeney Todd,Michael Ball;Imelda Staunton;The 2012 London Cast of Sweeney Todd,classical,0.4022934966964534,0.24491168880722153,0.11159679851055865,0.8493975903614458,0.21649484536082475,0.2
0ZIsepDdpiFV9dGhIXyFau,Fancy (feat. Spellbinder),The New Mastersounds;Spellbinder,world_music,0.5430068602384629,0.7429486600194796,0.8330449564399113,0.08995983935742972,0.30927835051546393,1.0
4kw1Tl4ryNxjTtAdFJkD19,Pinnak,SAMBATA,hiphop,0.2770928790218464,0.6827022522115452,0.5466917605156382,0.01104417670682731,0.5773195876288659,0.5
0KwTW9dp15xWoX03XFeBKy,Frosty the Snowman,Clay Walker,folk,0.6736146621775562,0.47083571808697566,0.7187060478199718,0.6706827309236949,0.0,0.4
6e2YNCn1sP5eqnUe17vtxv,INFERNO,Sub Urban;Bella Poarch,pop,0.41528997797635614,0.6094024560452249,0.6418055429074462,0.07690763052208836,0.711340206185567,0.8
7k7Bx4DdM56SiGWEVEK7iU,Te Amar Me Faz Feliz Demais,Onze:20,rock,0.3755664126775182,0.7208583104899036,0.9807748737718684,0.07560240963855423,0.36082474226804123,0.9
6Bt6EU8gtqCCiz18Z19mfn,Lily,ラックライフ,pop,0.4415006455205933,0.7349158056450883,0.769298485262423,0.05391566265060241,0.5051546391752577,0.8
251aCFbFK1f4Jkil96E5g1,Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),Dillon Francis;ILLENIUM;EVAN GIIA,edm,0.5069083360757412,0.7138295629123113,0.3989618431836809,0.03684738955823294,0.7010309278350515,0.30000000000000004
6QvyaYlJSCW6ft7dYHNxBA,Counting Stars,OneRepublic,rock,0.38557071614814065,0.7399363396290829,0.45663722186807515,0.07228915662650602,0.0,0.9
3t2LAmQsVGxY3MBlLao4oA,Roubou Meu Coração,Mc Kevin,jazz_blues,0.1981824165253272,0.7439527668162785,0.5487154580133362,0.5622489959839359,0.4948453608247423,0.7000000000000001
1jAVN7pbj6QvSxxxZzb8NT,Leave the Door Open,Bruno Mars;Anderson .Paak;Silk Sonic,pop,0.5175860061261169,0.6144229900292194,0.724777140313066,0.1827309236947791,0.020618556701030927,0.8
3zYcdTFPsQrh4az4YY1wmg,Millennia,Pixel Terror,edm,0.7806647596385086,0.8011868542338163,0.4252699106537554,0.040461847389558235,0.5463917525773195,0.30000000000000004
1koF8KimSlZGaxrtoSEBFM,Ángel Para Un Final,Los Bunkers,indie,0.6887375642356276,0.652579048307578,0.4546135243703771,0.025100401606425706,0.0,0.6000000000000001
243G69RorFkN6EmV3T227b,I Can Dance,Fast Eddie,edm,0.3928461129534465,0.9096303882880983,0.910957310101286,1.104417670682731e-05,0.13402061855670103,0.30000000000000004
7blNhlXimy77PduXyWtmcI,Salt In The Wound,Julien Baker;Phoebe Bridgers;Lucy Dacus,edm,0.0844239677999139,0.35837575684549805,0.2856347833125904,0.020481927710843378,0.5670103092783505,0.30000000000000004
3gzlLdNHL58oZRoim2KjyU,Farmer's Blues,The Del McCoury Band,folk,0.19738247728020658,0.2890923878663734,0.3078954557872689,0.6957831325301205,0.21649484536082475,0.4
71Wjog8YlOCcZfDiJZyyux,El Reloj,Il Volo,classical,0.18791990481735565,0.42565091223102486,0.1925446984184804,0.8915662650602411,0.35051546391752575,0.2
6EXO7CcK6z7A5CPjicb4H5,Duet,Steve Reich;Daniel Hope;Simos Papanas;Kammerorchester Basel,edm,0.47627775105688175,0.15353797029852095,0.3493812544900788,0.7941767068273093,0.0,0.30000000000000004
0ITThluJ75byBK7SdUwR5W,Rotunda,Surgeon,edm,0.4478394046021822,0.9407576989888643,0.21885276588855496,8.644578313253013e-06,0.061855670103092786,0.30000000000000004
2mKjs6s0Z1imKKb6gOk628,You and I Both,Jason Mraz,acoustic,0.26882515252006167,0.8112279222018054,0.7460259640388954,0.18473895582329317,0.5876288659793815,0.0
3ov4vgaxgFhSJwejMCpZUY,La Veleta,Oliver Koletzki,edm,0.324633572133762,0.8222730969665932,0.498123020570885,0.02961847389558233,0.422680412371134,0.30000000000000004
0Pa0xSCRVO8ZIxs29XgBvv,Musafir,Arijit Anand,indie,0.43394678885147964,0.12642708678495046,0.3868196581974926,0.8473895582329317,0.4639175257731959,0.6000000000000001
2o7OfcuCEg8NtenXpGkdV9,Smaragd,Paul Kalkbrenner,edm,0.4425132268435308,0.5230492715205188,0.0503799492051928,0.40963855421686746,0.20618556701030927,0.30000000000000004
4lQkVJzDlpAVmQ9Rz4AFfd,I Wish I Missed My Ex,Mahalia,pop,0.24892286661772522,0.6676406502595615,0.5497273067621852,0.27510040160642574,0.0,0.8
6aOm6drqZGw4IWBf5qs9gw,少年與海,G.E.M.,pop,0.40648052046679994,0.5883162133124478,0.14094041222718026,0.4528112449799197,0.4742268041237113,0.8
2HmM5p02Q2qrYZvXJRLVx3,倒數,G.E.M.,pop,0.598460876389135,0.6696488638531594,0.20367503465581963,0.021586345381526102,0.5463917525773195,0.8
1saXUvvFlAQaefZUFVmhCn,Jesus We Love You - Live,Bethel Music;Paul McClure,edm,0.3518264435612485,0.35636754325190023,0.11362049600825669,0.31124497991967875,0.5463917525773195,0.30000000000000004
53yGTGRaZSyZcZCAJIlS2h,E Piu’ Ti Penso - Live From The Detroit Opera House,Il Volo,classical,0.16141052578285192,0.36942093161028605,0.06748019306074128,0.92570281124498,0.21649484536082475,0.2
0KLlwu3u2VYM8K3Exg6aIO,Found U,Dimmi;Zeeba,edm,0.3854745209224616,0.6445461939331867,0.5385969705248459,0.0034136546184738957,0.061855670103092786,0.30000000000000004
1cnl1Fojf62RzL99IvqVkW,War of Colossus,The Falcon,pop,0.2959977723210895,0.954815194144049,0.46776755810541437,0.00028012048192771087,0.2268041237113402,0.8
6iUGnSHReCwgHA00XVKPPe,Peppermint Winter,Owl City,rock,0.5472647647014149,0.8021909610306152,0.14397595847372732,0.20883534136546184,0.0,0.9
3Z4UWBNWj1gtxhAPvhevzk,Dead Man's Party,Oingo Boingo,pop,0.5829785079614206,0.9196714562560874,0.907921763854739,0.4698795180722892,0.0,0.8
5Rwivn8wMEQ6TP6XshXhZq,Rivers - Solo Piano Version,Alexis Ffrench,edm,0.09270688302154267,0.0010643532046068424,0.13689301723178418,1.0,0.38144329896907214,0.30000000000000004
14pWwYKnJzzxfRi97MDdaD,Kokopelli,Mild High Club,rock,0.5103004835075817,0.327248446144732,0.16724847969725484,0.321285140562249,0.4948453608247423,0.9
4Hhk9MBrGgQVRFGhUuyvHj,BACK TO LIFE - TC/TC,twocolors;Kairos Grove,edm,0.40632863326835933,0.8373346989185768,0.3230731870200042,0.005893574297188756,0.0,0.30000000000000004
0cZPaB4GUe0mfx1KXr6FBR,Guaya Guaya,Don Omar,world_music,0.23374427258689218,0.8714743300097397,0.7015046190895384,0.006726907630522089,0.030927835051546393,1.0
2AMLGEhU8kLZb96P4PB909,2am,Foals,indie,0.4562893957420955,0.793153999859425,0.868459662649627,0.00033634538152610443,0.0,0.6000000000000001
3xCArrKypqhydG7WBGh4dM,RATSBANE,Seikima-II,rock,0.37595625648684905,0.7971704270466207,0.6468647866516912,0.03674698795180723,0.1958762886597938,0.9
4zYkSXrfgJyrNkNv3mTiIZ,Dance Monkey,Roses & Frey,acoustic,0.47632331721641386,0.18868170818648272,0.3180139432757591,0.8965863453815262,0.5257731958762887,0.0
50o13VmOJiUj3WfU7XmEAn,My Hero Academia,Yuki Hayashi,anime,0.6808647444497885,0.8945687863361146,0.2998006657964767,0.0010140562248995985,0.5463917525773195,0.1
4wL96O7QlsAKX9fwb2dxqa,System Majority,Layton Giordani,edm,0.41596840746272434,0.9156550290688917,0.14701150472027438,0.0005421686746987952,0.4742268041237113,0.30000000000000004
39bxZQn6wJ4TmO6ZoY9AhJ,Un Toque Mágico,Tex Tex,indie,0.4353644027035922,0.6806940386179474,0.5092533568082243,0.10140562248995985,0.5154639175257731,0.6000000000000001
5wWRdIjndDOh1j4OXAPpdD,Deathcrush,Mayhem,rock,0.38285193529605344,0.9076221746945005,0.2077224296512157,1.927710843373494e-06,0.5257731958762887,0.9
6wkSYibNvkulaL96eJGEyC,Presa Facil,Almafuerte,rock,0.37298433030402756,0.7288911648642948,0.31599024577806106,0.007971887550200802,0.31958762886597936,0.9
5pUO56AVaHEO685BLIBsVt,Unbound,Excision;Sullivan King,edm,0.5266789864060957,0.9427659125824621,0.15308259721336853,0.002238955823293173,0.5257731958762887,0.30000000000000004
7q2b7oG0UIDtl0rxQSeVwq,Hooka,Don Omar;Plan B,world_music,0.6287623724780396,0.858420941651354,0.8522700826680427,0.04327309236947791,0.020618556701030927,1.0
1nN4hImiv5VUApR5bnqrvS,Drift,Syn Cole,edm,0.3958180391362681,0.8001827474370173,0.7106112578291796,0.10943775100401607,0.5670103092783505,0.30000000000000004
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,pop,0.7290585525149988,0.6043819220612303,0.2755162958241002,0.24799196787148595,0.8144329896907216,0.8
7HziDJrMMjIIt9mw2fJ7u1,Hoje Eu Acordei Feliz,Charlie Brown Jr.,rock,0.42481836822519803,0.9507987669568534,0.7136468040757267,0.0005210843373493977,0.36082474226804123,0.9
06RR5zmQhvB9iLd5k4HbWN,007 A1,ONYVAA,edm,0.41586714933043056,0.6415338735427899,0.059486587944834,0.0078714859437751,0.061855670103092786,0.30000000000000004
